raw_code,link_count,registry_classification,routing_classification,canonical_code,is_core_alias,canonical_name,parent_code,root_code,wiktionary_section,parent_chain_json,components_json,source_language_counts_json,example_1_source_lang,example_1_source_word,example_1_source_pos,example_1_source_id,example_1_target_word,example_1_target_label,example_1_anchor,example_2_source_lang,example_2_source_word,example_2_source_pos,example_2_source_id,example_2_target_word,example_2_target_label,example_2_anchor,example_3_source_lang,example_3_source_word,example_3_source_pos,example_3_source_id,example_3_target_word,example_3_target_label,example_3_anchor
"es,an",1,multiple_languages,,,false,,,,,[],"[{""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}, {""input"": ""an"", ""classification"": ""full_language"", ""canonical"": ""an"", ""name"": ""Aragonese""}]","{""pt"": 1}",pt,manteiga,noun,15811,manteca,,,,,,,,,,,,,,,,
"es,ca,it",1,multiple_languages,,,false,,,,,[],"[{""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}, {""input"": ""ca"", ""classification"": ""full_language"", ""canonical"": ""ca"", ""name"": ""Catalan""}, {""input"": ""it"", ""classification"": ""full_language"", ""canonical"": ""it"", ""name"": ""Italian""}]","{""pt"": 1}",pt,candeia,noun,68123,candela,,,,,,,,,,,,,,,,
"es,ca,it,oc",1,multiple_languages,,,false,,,,,[],"[{""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}, {""input"": ""ca"", ""classification"": ""full_language"", ""canonical"": ""ca"", ""name"": ""Catalan""}, {""input"": ""it"", ""classification"": ""full_language"", ""canonical"": ""it"", ""name"": ""Italian""}, {""input"": ""oc"", ""classification"": ""full_language"", ""canonical"": ""oc"", ""name"": ""Occitan""}]","{""pt"": 1}",pt,á,noun,5222,ala,,,,,,,,,,,,,,,,
"es,ca,oc",1,multiple_languages,,,false,,,,,[],"[{""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}, {""input"": ""ca"", ""classification"": ""full_language"", ""canonical"": ""ca"", ""name"": ""Catalan""}, {""input"": ""oc"", ""classification"": ""full_language"", ""canonical"": ""oc"", ""name"": ""Occitan""}]","{""pt"": 1}",pt,moeda,noun,7318,moneda,,,,,,,,,,,,,,,,
"es,ca,pt",1,multiple_languages,,,false,,,,,[],"[{""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}, {""input"": ""ca"", ""classification"": ""full_language"", ""canonical"": ""ca"", ""name"": ""Catalan""}, {""input"": ""pt"", ""classification"": ""full_language"", ""canonical"": ""pt"", ""name"": ""Portuguese""}]","{""it"": 1}",it,smentire,verb,36099,desmentir,,,,,,,,,,,,,,,,
"es,fr",1,multiple_languages,,,false,,,,,[],"[{""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}, {""input"": ""fr"", ""classification"": ""full_language"", ""canonical"": ""fr"", ""name"": ""French""}]","{""ro"": 1}",ro,-i,suffix,115,-ir,,,,,,,,,,,,,,,,
"es,gl,ast",1,multiple_languages,,,false,,,,,[],"[{""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}, {""input"": ""gl"", ""classification"": ""full_language"", ""canonical"": ""gl"", ""name"": ""Galician""}, {""input"": ""ast"", ""classification"": ""full_language"", ""canonical"": ""ast"", ""name"": ""Asturian""}]","{""en"": 1}",en,standarization,noun,1475343,estandarización,,,,,,,,,,,,,,,,
"es,gl,ca",1,multiple_languages,,,false,,,,,[],"[{""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}, {""input"": ""gl"", ""classification"": ""full_language"", ""canonical"": ""gl"", ""name"": ""Galician""}, {""input"": ""ca"", ""classification"": ""full_language"", ""canonical"": ""ca"", ""name"": ""Catalan""}]","{""pt"": 1}",pt,embriagar,verb,72376,embriagar,,,,,,,,,,,,,,,,
"es,gl,ca,oc",1,multiple_languages,,,false,,,,,[],"[{""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}, {""input"": ""gl"", ""classification"": ""full_language"", ""canonical"": ""gl"", ""name"": ""Galician""}, {""input"": ""ca"", ""classification"": ""full_language"", ""canonical"": ""ca"", ""name"": ""Catalan""}, {""input"": ""oc"", ""classification"": ""full_language"", ""canonical"": ""oc"", ""name"": ""Occitan""}]","{""pt"": 1}",pt,trocar,verb,6754,trocar,,,,,,,,,,,,,,,,
"es,gl,pt,es",1,multiple_languages,,,false,,,,,[],"[{""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}, {""input"": ""gl"", ""classification"": ""full_language"", ""canonical"": ""gl"", ""name"": ""Galician""}, {""input"": ""pt"", ""classification"": ""full_language"", ""canonical"": ""pt"", ""name"": ""Portuguese""}, {""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}]","{""en"": 1}",en,modificate,verb,677867,modificar,,,,,,,,,,,,,,,,
"es,it,ca",1,multiple_languages,,,false,,,,,[],"[{""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}, {""input"": ""it"", ""classification"": ""full_language"", ""canonical"": ""it"", ""name"": ""Italian""}, {""input"": ""ca"", ""classification"": ""full_language"", ""canonical"": ""ca"", ""name"": ""Catalan""}]","{""pt"": 1}",pt,coisa,noun,380,cosa,,,,,,,,,,,,,,,,
"es,it,oc",1,multiple_languages,,,false,,,,,[],"[{""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}, {""input"": ""it"", ""classification"": ""full_language"", ""canonical"": ""it"", ""name"": ""Italian""}, {""input"": ""oc"", ""classification"": ""full_language"", ""canonical"": ""oc"", ""name"": ""Occitan""}]","{""pt"": 1}",pt,lua,noun,4621,luna,,,,,,,,,,,,,,,,
"es,it,pt",1,multiple_languages,,,false,,,,,[],"[{""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}, {""input"": ""it"", ""classification"": ""full_language"", ""canonical"": ""it"", ""name"": ""Italian""}, {""input"": ""pt"", ""classification"": ""full_language"", ""canonical"": ""pt"", ""name"": ""Portuguese""}]","{""en"": 1}",en,autogoal,noun,756537,autogol,,,,,,,,,,,,,,,,
"es,it,ro",1,multiple_languages,,,false,,,,,[],"[{""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}, {""input"": ""it"", ""classification"": ""full_language"", ""canonical"": ""it"", ""name"": ""Italian""}, {""input"": ""ro"", ""classification"": ""full_language"", ""canonical"": ""ro"", ""name"": ""Romanian""}]","{""pt"": 1}",pt,carne,noun,4873,carne,,,,,,,,,,,,,,,,
"es,la",1,multiple_languages,,,false,,,,,[],"[{""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}, {""input"": ""la"", ""classification"": ""full_language"", ""canonical"": ""la"", ""name"": ""Latin""}]","{""eo"": 1}",eo,figuro,noun,2890,figura,,,,,,,,,,,,,,,,
"es,oc",1,multiple_languages,,,false,,,,,[],"[{""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}, {""input"": ""oc"", ""classification"": ""full_language"", ""canonical"": ""oc"", ""name"": ""Occitan""}]","{""it"": 1}",it,incatenare,verb,99933,encadenar,,,,,,,,,,,,,,,,
"es,pt,ca,oc",1,multiple_languages,,,false,,,,,[],"[{""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}, {""input"": ""pt"", ""classification"": ""full_language"", ""canonical"": ""pt"", ""name"": ""Portuguese""}, {""input"": ""ca"", ""classification"": ""full_language"", ""canonical"": ""ca"", ""name"": ""Catalan""}, {""input"": ""oc"", ""classification"": ""full_language"", ""canonical"": ""oc"", ""name"": ""Occitan""}]","{""gl"": 1}",gl,trocar,verb,20944,trocar,,,,,,,,,,,,,,,,
"es,pt,ca,sc",1,multiple_languages,,,false,,,,,[],"[{""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}, {""input"": ""pt"", ""classification"": ""full_language"", ""canonical"": ""pt"", ""name"": ""Portuguese""}, {""input"": ""ca"", ""classification"": ""full_language"", ""canonical"": ""ca"", ""name"": ""Catalan""}, {""input"": ""sc"", ""classification"": ""full_language"", ""canonical"": ""sc"", ""name"": ""Sardinian""}]","{""it"": 1}",it,offerta,noun,4415,oferta,,,,,,,,,,,,,,,,
"es,pt,gl",1,multiple_languages,,,false,,,,,[],"[{""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}, {""input"": ""pt"", ""classification"": ""full_language"", ""canonical"": ""pt"", ""name"": ""Portuguese""}, {""input"": ""gl"", ""classification"": ""full_language"", ""canonical"": ""gl"", ""name"": ""Galician""}]","{""ca"": 1}",ca,dígit,noun,42112,dedo,,,,,,,,,,,,,,,,
es-BO,1,etymology_only,supported,es-BO,false,Bolivian Spanish,es,es,Spanish,"[""es-BO"", ""es""]",[],"{""id"": 1}",id,acaca,noun,36297,achachairú,,,,,,,,,,,,,,,,
"es-ear,pt",1,multiple_languages,,,false,,,,,[],"[{""input"": ""es-ear"", ""name"": ""Early Modern Spanish"", ""parent"": ""es"", ""root"": ""es"", ""chain"": [""es-ear"", ""es""], ""section"": ""Spanish"", ""classification"": ""etymology_only"", ""routing_classification"": ""supported"", ""canonical"": ""es-ear""}, {""input"": ""pt"", ""classification"": ""full_language"", ""canonical"": ""pt"", ""name"": ""Portuguese""}]","{""en"": 1}",en,alguazil,noun,819221,alguazil,,,,,,,,,,,,,,,,
ess,1,full_language,,ess,false,Central Siberian Yupik,,,,[],[],"{""nb"": 1}",nb,angakok,noun,59447,angaɫkuq,,,,,,,,,,,,,,,,
"et,liv,vep",1,multiple_languages,,,false,,,,,[],"[{""input"": ""et"", ""classification"": ""full_language"", ""canonical"": ""et"", ""name"": ""Estonian""}, {""input"": ""liv"", ""classification"": ""full_language"", ""canonical"": ""liv"", ""name"": ""Livonian""}, {""input"": ""vep"", ""classification"": ""full_language"", ""canonical"": ""vep"", ""name"": ""Veps""}]","{""fi"": 1}",fi,kurkku,noun,12732,kurk,,,,,,,,,,,,,,,,
eya,1,full_language,,eya,false,Eyak,,,,[],[],"{""en"": 1}",en,Yakutat,name,518333,diyaʼqudaʼt,,,,,,,,,,,,,,,,
"fax,ast",1,multiple_languages,,,false,,,,,[],"[{""input"": ""fax"", ""classification"": ""full_language"", ""canonical"": ""fax"", ""name"": ""Fala""}, {""input"": ""ast"", ""classification"": ""full_language"", ""canonical"": ""ast"", ""name"": ""Asturian""}]","{""gl"": 1}",gl,fariña,noun,50249,fariña,,,,,,,,,,,,,,,,
"fax,pt,es",1,multiple_languages,,,false,,,,,[],"[{""input"": ""fax"", ""classification"": ""full_language"", ""canonical"": ""fax"", ""name"": ""Fala""}, {""input"": ""pt"", ""classification"": ""full_language"", ""canonical"": ""pt"", ""name"": ""Portuguese""}, {""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}]","{""gl"": 1}",gl,Santiago,name,4333,Santiago,,,,,,,,,,,,,,,,
"fi,izh",1,multiple_languages,,,false,,,,,[],"[{""input"": ""fi"", ""classification"": ""full_language"", ""canonical"": ""fi"", ""name"": ""Finnish""}, {""input"": ""izh"", ""classification"": ""full_language"", ""canonical"": ""izh"", ""name"": ""Ingrian""}]","{""en"": 1}",en,leek,noun,340441,laukka,,,,,,,,,,,,,,,,
fng,1,full_language,,fng,false,Fanagalo,,,,[],[],"{""en"": 1}",en,aikona,intj,1053919,aikona,,,,,,,,,,,,,,,,
"fo,nn",1,multiple_languages,,,false,,,,,[],"[{""input"": ""fo"", ""classification"": ""full_language"", ""canonical"": ""fo"", ""name"": ""Faroese""}, {""input"": ""nn"", ""classification"": ""full_language"", ""canonical"": ""nn"", ""name"": ""Norwegian Nynorsk""}]","{""en"": 1}",en,rope,noun,129450,reip,,,,,,,,,,,,,,,,
fpe,1,full_language,,fpe,false,Pichinglis,,,,[],[],"{""en"": 1}",en,Pichinglis,name,1308278,Pichinglis,,,,,,,,,,,,,,,,
"fr,ca",1,multiple_languages,,,false,,,,,[],"[{""input"": ""fr"", ""classification"": ""full_language"", ""canonical"": ""fr"", ""name"": ""French""}, {""input"": ""ca"", ""classification"": ""full_language"", ""canonical"": ""ca"", ""name"": ""Catalan""}]","{""pt"": 1}",pt,verdete,noun,138235,verdet,,,,,,,,,,,,,,,,
"fr,ca,es",1,multiple_languages,,,false,,,,,[],"[{""input"": ""fr"", ""classification"": ""full_language"", ""canonical"": ""fr"", ""name"": ""French""}, {""input"": ""ca"", ""classification"": ""full_language"", ""canonical"": ""ca"", ""name"": ""Catalan""}, {""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}]","{""it"": 1}",it,disponibile,adj,4959,disponible,,,,,,,,,,,,,,,,
"fr,de",1,multiple_languages,,,false,,,,,[],"[{""input"": ""fr"", ""classification"": ""full_language"", ""canonical"": ""fr"", ""name"": ""French""}, {""input"": ""de"", ""classification"": ""full_language"", ""canonical"": ""de"", ""name"": ""German""}]","{""el"": 1}",el,ιστο-,prefix,81328,histo-,,,,,,,,,,,,,,,,
"fr,de,nl,no,da",1,multiple_languages,,,false,,,,,[],"[{""input"": ""fr"", ""classification"": ""full_language"", ""canonical"": ""fr"", ""name"": ""French""}, {""input"": ""de"", ""classification"": ""full_language"", ""canonical"": ""de"", ""name"": ""German""}, {""input"": ""nl"", ""classification"": ""full_language"", ""canonical"": ""nl"", ""name"": ""Dutch""}, {""input"": ""no"", ""classification"": ""full_language"", ""canonical"": ""no"", ""name"": ""Norwegian""}, {""input"": ""da"", ""classification"": ""full_language"", ""canonical"": ""da"", ""name"": ""Danish""}]","{""en"": 1}",en,Mathilde,name,372811,Mathilde,,,,,,,,,,,,,,,,
"fr,en,ca",1,multiple_languages,,,false,,,,,[],"[{""input"": ""fr"", ""classification"": ""full_language"", ""canonical"": ""fr"", ""name"": ""French""}, {""input"": ""en"", ""classification"": ""full_language"", ""canonical"": ""en"", ""name"": ""English""}, {""input"": ""ca"", ""classification"": ""full_language"", ""canonical"": ""ca"", ""name"": ""Catalan""}]","{""eo"": 1}",eo,centro,noun,1304,centre,,,,,,,,,,,,,,,,
"fr,fro",1,multiple_languages,,,false,,,,,[],"[{""input"": ""fr"", ""classification"": ""full_language"", ""canonical"": ""fr"", ""name"": ""French""}, {""input"": ""fro"", ""classification"": ""full_language"", ""canonical"": ""fro"", ""name"": ""Old French""}]","{""cs"": 1}",cs,diamant,noun,11621,diamant,,,,,,,,,,,,,,,,
"fr,it, oc",1,multiple_languages,,,false,,,,,[],"[{""input"": ""fr"", ""classification"": ""full_language"", ""canonical"": ""fr"", ""name"": ""French""}, {""input"": ""it"", ""classification"": ""full_language"", ""canonical"": ""it"", ""name"": ""Italian""}, {""input"": ""oc"", ""classification"": ""full_language"", ""canonical"": ""oc"", ""name"": ""Occitan""}]","{""eo"": 1}",eo,diri,verb,114916,dire,,,,,,,,,,,,,,,,
"fr,it,pt,es",1,multiple_languages,,,false,,,,,[],"[{""input"": ""fr"", ""classification"": ""full_language"", ""canonical"": ""fr"", ""name"": ""French""}, {""input"": ""it"", ""classification"": ""full_language"", ""canonical"": ""it"", ""name"": ""Italian""}, {""input"": ""pt"", ""classification"": ""full_language"", ""canonical"": ""pt"", ""name"": ""Portuguese""}, {""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}]","{""en"": 1}",en,Clotilde,name,470904,Clotilde,,,,,,,,,,,,,,,,
"fr,oc,ca",1,multiple_languages,,,false,,,,,[],"[{""input"": ""fr"", ""classification"": ""full_language"", ""canonical"": ""fr"", ""name"": ""French""}, {""input"": ""oc"", ""classification"": ""full_language"", ""canonical"": ""oc"", ""name"": ""Occitan""}, {""input"": ""ca"", ""classification"": ""full_language"", ""canonical"": ""ca"", ""name"": ""Catalan""}]","{""eo"": 1}",eo,ĉar,conj,1027,car,,,,,,,,,,,,,,,,
fr-mis,1,etymology_only,supported,fr-mis,false,Missouri French,fr,fr,French,"[""fr-mis"", ""fr""]",[],"{""fr"": 1}",fr,brème,noun,96322,brindgème,,,,,,,,,,,,,,,,
frd,1,full_language,,frd,false,Fordata,,,,[],[],"{""en"": 1}",en,Ambon,name,497844,Yabun,,,,,,,,,,,,,,,,
"fro,enm",1,multiple_languages,,,false,,,,,[],"[{""input"": ""fro"", ""classification"": ""full_language"", ""canonical"": ""fro"", ""name"": ""Old French""}, {""input"": ""enm"", ""classification"": ""full_language"", ""canonical"": ""enm"", ""name"": ""Middle English""}]","{""en"": 1}",en,Pentecost,name,345416,Pentecost,,,,,,,,,,,,,,,,
"fro,frm",1,multiple_languages,,,false,,,,,[],"[{""input"": ""fro"", ""classification"": ""full_language"", ""canonical"": ""fro"", ""name"": ""Old French""}, {""input"": ""frm"", ""classification"": ""full_language"", ""canonical"": ""frm"", ""name"": ""Middle French""}]","{""fr"": 1}",fr,far,noun,32101,far,,,,,,,,,,,,,,,,
"frp,oc",1,multiple_languages,,,false,,,,,[],"[{""input"": ""frp"", ""classification"": ""full_language"", ""canonical"": ""frp"", ""name"": ""Franco-Provençal""}, {""input"": ""oc"", ""classification"": ""full_language"", ""canonical"": ""oc"", ""name"": ""Occitan""}]","{""fr"": 1}",fr,terre,noun,1851,tèrra,,,,,,,,,,,,,,,,
fud,1,full_language,,fud,false,East Futuna,,,,[],[],"{""en"": 1}",en,Futuna,name,495947,Futuna,,,,,,,,,,,,,,,,
"fur,it,pt,es",1,multiple_languages,,,false,,,,,[],"[{""input"": ""fur"", ""classification"": ""full_language"", ""canonical"": ""fur"", ""name"": ""Friulian""}, {""input"": ""it"", ""classification"": ""full_language"", ""canonical"": ""it"", ""name"": ""Italian""}, {""input"": ""pt"", ""classification"": ""full_language"", ""canonical"": ""pt"", ""name"": ""Portuguese""}, {""input"": ""es"", ""classification"": ""full_language"", ""canonical"": ""es"", ""name"": ""Spanish""}]","{""fr"": 1}",fr,convive,noun,77948,convivio,,,,,,,,,,,,,,,,
"fur,lmo",1,multiple_languages,,,false,,,,,[],"[{""input"": ""fur"", ""classification"": ""full_language"", ""canonical"": ""fur"", ""name"": ""Friulian""}, {""input"": ""lmo"", ""classification"": ""full_language"", ""canonical"": ""lmo"", ""name"": ""Lombard""}]","{""it"": 1}",it,riferimento,noun,3136,riferiment,,,,,,,,,,,,,,,,
"fy,li",1,multiple_languages,,,false,,,,,[],"[{""input"": ""fy"", ""classification"": ""full_language"", ""canonical"": ""fy"", ""name"": ""West Frisian""}, {""input"": ""li"", ""classification"": ""full_language"", ""canonical"": ""li"", ""name"": ""Limburgish""}]","{""en"": 1}",en,bloom,noun,152455,blom,,,,,,,,,,,,,,,,
"fy,nl,de",1,multiple_languages,,,false,,,,,[],"[{""input"": ""fy"", ""classification"": ""full_language"", ""canonical"": ""fy"", ""name"": ""West Frisian""}, {""input"": ""nl"", ""classification"": ""full_language"", ""canonical"": ""nl"", ""name"": ""Dutch""}, {""input"": ""de"", ""classification"": ""full_language"", ""canonical"": ""de"", ""name"": ""German""}]","{""en"": 1}",en,own,adj,2872,eigen,,,,,,,,,,,,,,,,
"gag, az",1,multiple_languages,,,false,,,,,[],"[{""input"": ""gag"", ""classification"": ""full_language"", ""canonical"": ""gag"", ""name"": ""Gagauz""}, {""input"": ""az"", ""classification"": ""full_language"", ""canonical"": ""az"", ""name"": ""Azerbaijani""}]","{""tr"": 1}",tr,çimdik,noun,32723,çimdik,,,,,,,,,,,,,,,,
"gag, tk",1,multiple_languages,,,false,,,,,[],"[{""input"": ""gag"", ""classification"": ""full_language"", ""canonical"": ""gag"", ""name"": ""Gagauz""}, {""input"": ""tk"", ""classification"": ""full_language"", ""canonical"": ""tk"", ""name"": ""Turkmen""}]","{""tr"": 1}",tr,demir,noun,1830,demir,,,,,,,,,,,,,,,,
"gag,tk",1,multiple_languages,,,false,,,,,[],"[{""input"": ""gag"", ""classification"": ""full_language"", ""canonical"": ""gag"", ""name"": ""Gagauz""}, {""input"": ""tk"", ""classification"": ""full_language"", ""canonical"": ""tk"", ""name"": ""Turkmen""}]","{""tr"": 1}",tr,tat,noun,7987,dat,,,,,,,,,,,,,,,,
gcr,1,full_language,,gcr,false,Guianese Creole,,,,[],[],"{""fr"": 1}",fr,sassa,noun,146293,sassa,,,,,,,,,,,,,,,,
"gd,ga",1,multiple_languages,,,false,,,,,[],"[{""input"": ""gd"", ""classification"": ""full_language"", ""canonical"": ""gd"", ""name"": ""Scottish Gaelic""}, {""input"": ""ga"", ""classification"": ""full_language"", ""canonical"": ""ga"", ""name"": ""Irish""}]","{""en"": 1}",en,McCormick,name,285818,Mac Cormaic,,,,,,,,,,,,,,,,
gdx,1,full_language,,gdx,false,Godwari,,,,[],[],"{""en"": 1}",en,Godwari,name,1319320,गोडवाड़ी,,,,,,,,,,,,,,,,
ggg,1,full_language,,ggg,false,Gurgula,,,,[],[],"{""en"": 1}",en,Gurgula,name,1319392,گرگولا,,,,,,,,,,,,,,,,
gho,1,full_language,,gho,false,Ghomara,,,,[],[],"{""en"": 1}",en,Tétouan,name,1352387,tiṭṭawan,,,,,,,,,,,,,,,,
gig,1,full_language,,gig,false,Goaria,,,,[],[],"{""en"": 1}",en,Goaria,name,1319289,گوريا,,,,,,,,,,,,,,,,
gjk,1,full_language,,gjk,false,Kachi Koli,,,,[],[],"{""en"": 1}",en,Kachi Koli,name,596165,ڪڇي ڪولي,,,,,,,,,,,,,,,,
